Age,Pclass,Fare,Fare-Binning,Age-Binning,female,male,Familia,Soltero,Miss.,Mr.,Mrs.,Other,Survived
27.0,1.0,76.7292,2.0,0.0,0,1,0,1,0,1,0,0,1.0
20.0,3.0,9.225,2.0,1.0,0,1,0,1,0,1,0,0,0.0
14.0,3.0,46.9,2.0,1.0,0,1,1,0,0,1,0,0,0.0
60.0,2.0,39.0,2.0,2.0,0,1,1,0,0,1,0,0,0.0
25.0,2.0,41.5792,2.0,1.0,0,1,1,0,0,1,0,0,0.0
14.0,3.0,39.6875,2.0,1.0,0,1,1,0,0,1,0,0,0.0
19.0,3.0,10.1708,2.0,1.0,0,1,0,1,0,1,0,0,0.0
18.0,3.0,7.7958,2.0,1.0,0,1,0,1,0,1,0,0,0.0
15.0,1.0,211.3375,0.0,1.0,1,0,0,1,1,0,0,0,1.0
31.0,1.0,57.0,2.0,0.0,0,1,1,0,0,1,0,0,1.0
4.0,3.0,13.4167,2.0,1.0,1,0,0,1,1,0,0,0,1.0
23.333333333333332,3.0,56.4958,2.0,1.0,0,1,1,0,0,1,0,0,1.0
25.0,3.0,7.225,2.0,1.0,0,1,1,0,0,1,0,0,0.0
60.0,1.0,26.55,2.0,2.0,0,1,0,1,0,0,0,1,0.0
52.0,2.0,13.5,2.0,0.0,0,1,1,0,0,1,0,0,0.0
44.0,3.0,8.05,2.0,0.0,0,1,1,0,0,1,0,0,0.0
37.0,3.0,7.7333,2.0,0.0,1,0,0,1,1,0,0,0,1.0
49.0,1.0,110.8833,1.0,0.0,0,1,1,0,0,1,0,0,0.0
42.0,3.0,7.65,2.0,0.0,0,1,0,1,0,1,0,0,0.0
18.0,1.0,227.525,0.0,1.0,1,0,0,1,0,0,1,0,1.0
35.0,1.0,26.2875,2.0,0.0,0,1,0,1,0,1,0,0,1.0
18.0,3.0,14.4542,2.0,1.0,1,0,1,0,1,0,0,0,0.0
25.0,3.0,7.7417,2.0,1.0,0,1,0,1,0,1,0,0,0.0
26.0,3.0,7.8542,2.0,1.0,0,1,1,0,0,1,0,0,0.0
39.0,2.0,26.0,2.0,0.0,0,1,1,0,0,1,0,0,0.0
45.0,2.0,13.5,2.0,0.0,1,0,1,0,0,0,1,0,1.0
42.0,1.0,26.2875,2.0,0.0,0,1,0,1,0,1,0,0,1.0
22.0,1.0,151.55,1.0,1.0,1,0,0,1,1,0,0,0,1.0
42.0,3.0,15.2458,2.0,0.0,0,1,1,0,0,0,0,1,1.0
24.0,1.0,49.5042,2.0,1.0,1,0,0,1,0,0,0,1,1.0
38.666666666666664,1.0,26.55,2.0,0.0,0,1,0,1,0,1,0,0,0.0
48.0,1.0,52.0,2.0,0.0,0,1,1,0,0,1,0,0,1.0
29.0,3.0,9.4833,2.0,0.0,0,1,1,0,0,1,0,0,0.0
52.0,2.0,13.0,2.0,0.0,0,1,0,1,0,1,0,0,0.0
19.0,3.0,7.65,2.0,1.0,0,1,0,1,0,1,0,0,0.0
38.0,1.0,227.525,0.0,0.0,1,0,0,1,1,0,0,0,1.0
27.0,2.0,10.5,2.0,0.0,1,0,0,1,1,0,0,0,1.0
37.666666666666664,3.0,15.5,2.0,0.0,0,1,0,1,0,1,0,0,0.0
33.0,3.0,7.775,2.0,0.0,0,1,1,0,0,1,0,0,0.0
6.0,2.0,33.0,2.0,1.0,1,0,1,0,1,0,0,0,1.0
17.0,3.0,7.0542,2.0,1.0,0,1,1,0,0,1,0,0,0.0
34.0,2.0,13.0,2.0,0.0,0,1,0,1,0,1,0,0,0.0
50.0,2.0,13.0,2.0,0.0,0,1,0,1,0,1,0,0,0.0
27.0,1.0,53.1,2.0,0.0,0,1,1,0,0,1,0,0,1.0
20.0,3.0,8.6625,2.0,1.0,0,1,1,0,0,1,0,0,0.0
30.0,2.0,21.0,2.0,0.0,1,0,1,0,0,0,1,0,1.0
20.666666666666668,3.0,7.7375,2.0,1.0,1,0,0,1,1,0,0,0,1.0
25.0,2.0,26.0,2.0,1.0,0,1,0,1,0,1,0,0,0.0
25.0,3.0,7.925,2.0,1.0,1,0,0,1,1,0,0,0,0.0
29.0,1.0,211.3375,0.0,0.0,1,0,1,0,1,0,0,0,1.0
11.0,3.0,18.7875,2.0,1.0,0,1,0,1,0,1,0,0,0.0
22.666666666666668,2.0,0.0,2.0,1.0,0,1,0,1,0,1,0,0,0.0
23.0,2.0,13.0,2.0,1.0,0,1,0,1,0,1,0,0,0.0
23.0,2.0,13.0,2.0,1.0,0,1,0,1,0,1,0,0,0.0
28.5,3.0,16.1,2.0,0.0,0,1,1,0,0,1,0,0,0.0
48.0,3.0,34.375,2.0,0.0,1,0,1,0,0,0,1,0,0.0
25.666666666666668,3.0,7.8958,2.0,1.0,0,1,0,1,0,1,0,0,0.0
25.666666666666668,3.0,7.8958,2.0,1.0,0,1,0,1,0,1,0,0,0.0
22.666666666666668,1.0,30.0,2.0,1.0,0,1,0,1,0,1,0,0,1.0
36.0,1.0,78.85,2.0,0.0,0,1,0,1,0,1,0,0,0.0
21.0,1.0,262.375,0.0,1.0,1,0,1,0,1,0,0,0,1.0
24.0,3.0,16.1,2.0,1.0,0,1,0,1,0,1,0,0,0.0
31.0,3.0,7.925,2.0,0.0,0,1,0,1,0,1,0,0,1.0
70.0,1.0,71.0,2.0,2.0,0,1,1,0,0,0,0,1,0.0
16.0,3.0,20.25,2.0,1.0,0,1,1,0,0,1,0,0,0.0
30.0,2.0,13.0,2.0,0.0,1,0,0,1,1,0,0,0,1.0
19.0,1.0,53.1,2.0,1.0,0,1,0,1,0,1,0,0,0.0
31.0,3.0,7.75,2.0,0.0,0,1,0,1,0,1,0,0,0.0
4.0,2.0,23.0,2.0,1.0,1,0,0,1,1,0,0,0,1.0
6.0,3.0,12.475,2.0,1.0,0,1,1,0,0,0,0,1,1.0
33.0,3.0,9.5,2.0,0.0,0,1,0,1,0,0,0,1,0.0
23.0,3.0,7.8958,2.0,1.0,0,1,0,1,0,1,0,0,0.0
48.0,2.0,65.0,2.0,0.0,1,0,1,0,0,0,1,0,1.0
0.67,2.0,14.5,2.0,1.0,0,1,1,0,0,0,0,1,1.0
28.0,3.0,7.7958,2.0,0.0,0,1,1,0,0,1,0,0,0.0
18.0,2.0,11.5,2.0,1.0,0,1,0,1,0,1,0,0,0.0
34.0,3.0,8.05,2.0,0.0,0,1,0,1,0,1,0,0,0.0
33.0,1.0,86.5,2.0,0.0,1,0,0,1,0,0,0,1,1.0
17.55666666666667,3.0,14.5,2.0,1.0,0,1,0,1,0,1,0,0,0.0
41.0,3.0,7.125,2.0,0.0,0,1,0,1,0,1,0,0,0.0
20.0,3.0,7.2292,2.0,1.0,0,1,0,1,0,1,0,0,1.0
36.0,1.0,120.0,1.0,0.0,1,0,1,0,0,0,1,0,1.0
16.0,3.0,7.775,2.0,1.0,0,1,0,1,0,1,0,0,0.0
51.0,1.0,77.9583,2.0,0.0,1,0,0,1,0,0,1,0,1.0
34.0,1.0,39.6,2.0,0.0,0,1,0,1,0,0,0,1,0.0
30.5,3.0,7.75,2.0,0.0,1,0,0,1,1,0,0,0,0.0
38.666666666666664,3.0,24.15,2.0,0.0,0,1,1,0,0,1,0,0,0.0
32.0,3.0,8.3625,2.0,0.0,0,1,0,1,0,1,0,0,0.0
24.0,3.0,9.5,2.0,1.0,0,1,0,1,0,1,0,0,0.0
48.0,3.0,7.8542,2.0,0.0,0,1,1,0,0,1,0,0,0.0
57.0,2.0,10.5,2.0,2.0,1,0,0,1,0,0,1,0,0.0
41.0,3.0,7.225,2.0,0.0,0,1,1,0,0,1,0,0,0.0
54.0,2.0,23.0,2.0,2.0,1,0,1,0,0,0,1,0,1.0
18.0,3.0,7.75,2.0,1.0,0,1,0,1,0,1,0,0,0.0
12.0,3.0,7.75,2.0,1.0,0,1,0,1,0,1,0,0,0.0
5.0,3.0,12.475,2.0,1.0,1,0,0,1,1,0,0,0,1.0
12.0,3.0,7.7375,2.0,1.0,0,1,0,1,0,1,0,0,0.0
43.0,1.0,211.3375,0.0,0.0,1,0,0,1,0,0,1,0,1.0
13.0,3.0,7.2292,2.0,1.0,1,0,0,1,1,0,0,0,1.0
17.0,1.0,57.0,2.0,1.0,1,0,1,0,0,0,1,0,1.0
29.0,1.0,30.0,2.0,0.0,0,1,0,1,0,1,0,0,0.0
12.666666666666666,3.0,23.45,2.0,1.0,0,1,1,0,0,1,0,0,0.0
25.0,3.0,7.05,2.0,1.0,0,1,1,0,0,1,0,0,0.0
25.0,3.0,7.25,2.0,1.0,0,1,0,1,0,1,0,0,0.0
18.0,3.0,7.4958,2.0,1.0,1,0,0,1,1,0,0,0,1.0
8.0,3.0,29.125,2.0,1.0,0,1,1,0,0,0,0,1,0.0
1.0,3.0,20.575,2.0,1.0,0,1,1,0,0,0,0,1,1.0
46.0,1.0,79.2,2.0,0.0,0,1,0,1,0,1,0,0,0.0
22.666666666666668,3.0,7.75,2.0,1.0,0,1,1,0,0,1,0,0,0.0
16.0,2.0,26.0,2.0,1.0,0,1,0,1,0,1,0,0,0.0
32.0,3.0,69.55,2.0,0.0,1,0,1,0,1,0,0,0,0.0
24.333333333333332,1.0,30.6958,2.0,1.0,0,1,1,0,0,1,0,0,0.0
25.0,3.0,7.8958,2.0,1.0,0,1,0,1,0,1,0,0,0.0
39.0,2.0,13.0,2.0,0.0,0,1,0,1,0,1,0,0,0.0
49.0,1.0,25.9292,2.0,0.0,1,0,0,1,0,0,0,1,1.0
31.0,3.0,8.6833,2.0,0.0,1,0,0,1,0,0,1,0,1.0
30.0,3.0,7.2292,2.0,0.0,0,1,0,1,0,0,0,1,0.0
30.0,3.0,24.15,2.0,0.0,1,0,1,0,0,0,0,1,0.0
34.0,2.0,13.0,2.0,0.0,0,1,0,1,0,1,0,0,0.0
31.0,2.0,26.25,2.0,0.0,1,0,1,0,0,0,1,0,1.0
11.0,1.0,120.0,1.0,1.0,0,1,1,0,0,0,0,1,1.0
0.42,3.0,8.5167,2.0,1.0,0,1,0,1,0,0,0,1,1.0
27.0,3.0,6.975,2.0,0.0,0,1,0,1,0,1,0,0,1.0
31.0,3.0,7.775,2.0,0.0,0,1,1,0,0,1,0,0,0.0
39.0,1.0,0.0,2.0,0.0,0,1,1,0,0,1,0,0,0.0
18.0,3.0,7.775,2.0,1.0,1,0,0,1,1,0,0,0,0.0
39.0,2.0,13.0,2.0,0.0,0,1,1,0,0,1,0,0,0.0
33.0,1.0,53.1,2.0,0.0,1,0,1,0,0,0,1,0,1.0
26.0,3.0,7.8875,2.0,1.0,0,1,0,1,0,1,0,0,0.0
39.0,3.0,24.15,2.0,0.0,0,1,0,1,0,1,0,0,0.0
35.0,2.0,10.5,2.0,0.0,0,1,0,1,0,1,0,0,0.0
6.0,3.0,31.275,2.0,1.0,1,0,1,0,1,0,0,0,0.0
30.5,3.0,8.05,2.0,0.0,0,1,0,1,0,1,0,0,0.0
34.666666666666664,1.0,0.0,2.0,0.0,0,1,0,1,0,1,0,0,0.0
23.0,3.0,7.925,2.0,1.0,1,0,0,1,1,0,0,0,0.0
31.0,2.0,37.0042,2.0,0.0,0,1,1,0,0,1,0,0,0.0
43.0,3.0,6.45,2.0,0.0,0,1,0,1,0,1,0,0,0.0
10.0,3.0,27.9,2.0,1.0,0,1,1,0,0,0,0,1,0.0
52.0,1.0,93.5,1.0,0.0,1,0,1,0,0,0,1,0,1.0
27.0,3.0,8.6625,2.0,0.0,0,1,0,1,0,1,0,0,1.0
38.0,1.0,0.0,2.0,0.0,0,1,0,1,0,0,0,1,0.0
27.0,3.0,12.475,2.0,0.0,1,0,1,0,0,0,1,0,1.0
2.0,3.0,39.6875,2.0,1.0,0,1,1,0,0,0,0,1,0.0
32.333333333333336,3.0,6.95,2.0,0.0,0,1,1,0,0,1,0,0,0.0
22.333333333333332,3.0,56.4958,2.0,1.0,0,1,1,0,0,1,0,0,0.0
1.0,2.0,37.0042,2.0,1.0,0,1,1,0,0,0,0,1,1.0
22.666666666666668,3.0,7.75,2.0,1.0,0,1,0,1,0,1,0,0,1.0
62.0,1.0,80.0,2.0,2.0,1,0,0,1,0,0,1,0,1.0
15.0,3.0,14.4542,2.0,1.0,1,0,1,0,0,0,1,0,1.0
0.83,2.0,18.75,2.0,1.0,0,1,1,0,0,0,0,1,1.0
20.666666666666668,3.0,7.2292,2.0,1.0,0,1,1,0,0,1,0,0,0.0
23.0,3.0,7.8542,2.0,1.0,0,1,0,1,0,1,0,0,0.0
18.0,3.0,8.3,2.0,1.0,0,1,0,1,0,1,0,0,0.0
39.0,1.0,83.1583,2.0,0.0,1,0,0,1,1,0,0,0,1.0
21.0,3.0,8.6625,2.0,1.0,0,1,0,1,0,1,0,0,0.0
19.666666666666668,3.0,8.05,2.0,1.0,0,1,0,1,0,1,0,0,0.0
32.0,3.0,56.4958,2.0,0.0,0,1,0,1,0,1,0,0,1.0
20.666666666666668,1.0,29.7,2.0,1.0,0,1,0,1,0,1,0,0,1.0
20.0,3.0,7.925,2.0,1.0,0,1,0,1,0,1,0,0,0.0
16.0,2.0,10.5,2.0,1.0,0,1,0,1,0,1,0,0,0.0
30.0,1.0,31.0,2.0,0.0,1,0,0,1,1,0,0,0,1.0
34.5,3.0,6.4375,2.0,0.0,0,1,0,1,0,1,0,0,0.0
17.0,3.0,8.6625,2.0,1.0,0,1,0,1,0,1,0,0,0.0
42.0,3.0,7.55,2.0,0.0,0,1,0,1,0,1,0,0,0.0
44.333333333333336,3.0,69.55,2.0,0.0,0,1,1,0,0,1,0,0,0.0
35.0,3.0,7.8958,2.0,0.0,0,1,0,1,0,1,0,0,0.0
28.0,2.0,33.0,2.0,0.0,0,1,1,0,0,0,0,1,0.0
51.0,1.0,89.1042,1.0,0.0,1,0,1,0,0,0,1,0,1.0
4.0,3.0,31.275,2.0,1.0,0,1,1,0,0,0,0,1,0.0
74.0,3.0,7.775,2.0,2.0,0,1,1,0,0,1,0,0,0.0
9.0,3.0,15.2458,2.0,1.0,1,0,1,0,1,0,0,0,0.0
16.0,1.0,39.4,2.0,1.0,1,0,0,1,1,0,0,0,1.0
44.0,2.0,26.0,2.0,0.0,1,0,1,0,0,0,1,0,0.0
18.0,3.0,9.35,2.0,1.0,1,0,0,1,0,0,1,0,1.0
45.0,1.0,164.8667,1.0,0.0,1,0,1,0,0,0,1,0,1.0
51.0,1.0,26.55,2.0,0.0,0,1,1,0,0,1,0,0,1.0
24.0,3.0,19.2583,2.0,1.0,1,0,1,0,0,0,1,0,1.0
26.666666666666668,3.0,7.2292,2.0,1.0,0,1,0,1,0,1,0,0,0.0
41.0,3.0,14.1083,2.0,0.0,0,1,1,0,0,1,0,0,0.0
21.0,2.0,11.5,2.0,1.0,0,1,0,1,0,1,0,0,0.0
48.0,1.0,25.9292,2.0,0.0,1,0,0,1,0,0,1,0,1.0
44.666666666666664,3.0,69.55,2.0,0.0,1,0,1,0,1,0,0,0,0.0
24.0,2.0,13.0,2.0,1.0,0,1,0,1,0,1,0,0,0.0
42.0,2.0,13.0,2.0,0.0,1,0,0,1,0,0,1,0,1.0
27.0,2.0,13.8583,2.0,0.0,1,0,0,1,0,0,0,1,1.0
31.0,1.0,50.4958,2.0,0.0,0,1,0,1,0,1,0,0,0.0
24.0,3.0,9.5,2.0,1.0,0,1,0,1,0,0,0,1,0.0
4.0,3.0,11.1333,2.0,1.0,0,1,1,0,0,0,0,1,1.0
26.0,3.0,7.8958,2.0,1.0,0,1,0,1,0,1,0,0,0.0
47.0,1.0,52.5542,2.0,0.0,1,0,1,0,0,0,1,0,1.0
33.0,1.0,5.0,2.0,0.0,0,1,1,0,0,1,0,0,0.0
47.0,3.0,9.0,2.0,0.0,0,1,0,1,0,0,0,1,0.0
28.0,2.0,24.0,2.0,0.0,1,0,1,0,0,0,1,0,1.0
15.0,3.0,7.225,2.0,1.0,1,0,0,1,1,0,0,0,1.0
20.0,3.0,9.8458,2.0,1.0,0,1,1,0,0,1,0,0,0.0
19.0,3.0,7.8958,2.0,1.0,0,1,1,0,0,1,0,0,0.0
24.0,3.0,7.8958,2.0,1.0,0,1,0,1,0,1,0,0,0.0
56.0,1.0,83.1583,2.0,2.0,1,0,0,1,0,0,1,0,1.0
25.0,2.0,26.0,2.0,1.0,1,0,0,1,0,0,1,0,1.0
33.0,3.0,7.8958,2.0,0.0,0,1,0,1,0,1,0,0,0.0
22.0,3.0,10.5167,2.0,1.0,1,0,0,1,1,0,0,0,0.0
28.0,2.0,10.5,2.0,0.0,0,1,0,1,0,1,0,0,0.0
25.0,3.0,7.05,2.0,1.0,0,1,0,1,0,1,0,0,0.0
39.0,3.0,29.125,2.0,0.0,1,0,1,0,0,0,1,0,0.0
27.0,2.0,13.0,2.0,0.0,0,1,0,1,0,0,0,1,0.0
19.0,1.0,30.0,2.0,1.0,1,0,1,0,1,0,0,0,1.0
28.0,3.0,23.45,2.0,0.0,1,0,1,0,1,0,0,0,0.0
26.0,1.0,30.0,2.0,1.0,0,1,0,1,0,1,0,0,1.0
32.0,3.0,7.75,2.0,0.0,0,1,0,1,0,1,0,0,0.0
